"관할출동대명","격자수","화재발생정규화합계","화재발생정규화평균","화재발생정규화최대","화재발생정규화최소","구조발생정규화합계","구조발생정규화평균","구조발생정규화최대","구조발생정규화최소","구급발생정규화합계","구급발생정규화평균","구급발생정규화최대","구급발생정규화최소","전체발생정규화합계","전체발생정규화평균","전체발생정규화최대","전체발생정규화최소","전체가중시간합계","전체가중시간평균","전체가중시간최대","전체가중시간최소"
"금산119안전센터",810,17,0.0209876543209877,0.354838709677419,0,3.86330532212885,0.00476951274336895,0.163025210084034,0,5.35384615384615,0.00660968660968661,0.302564102564103,0,26.217151475975,0.0323668536740432,0.708833607884841,0,1136.57719183222,1.40318171831138,1.9019358089838,1.00280112044818
"문산119안전센터",525,11.2903225806452,0.021505376344086,0.32258064516129,0,3.91596638655462,0.00745898359343738,0.191036414565826,0,3.70769230769231,0.00706227106227106,0.348717948717949,0,18.9139812748921,0.0360266309997945,0.800710358585121,0,685.345045254328,1.30541913381777,2.03585434173669,1.00168067226891
"반성119지역대",545,7.67741935483871,0.0140870079905297,0.225806451612903,0,1.44313725490196,0.00264795826587516,0.0442577030812325,0,2.56410256410256,0.00470477534697718,0.246153846153846,0,11.6846591738432,0.0214397416033821,0.354927678267337,0,727.417395186113,1.33471081685525,1.82230527230299,1.00056022408964
"상대119안전센터",44,13.1935483870968,0.299853372434018,0.870967741935484,0,5.19383753501401,0.118041762159409,1,0.00168067226890756,8.73333333333333,0.198484848484848,0.728205128205128,0,27.1207192554441,0.616379983078275,1.87212572373863,0.0129713423831071,76.1972278176203,1.73175517767319,2.88809064829025,1.19061407722057
"수곡119지역대",632,5.80645161290323,0.00918742343813802,0.129032258064516,0,1.38711484593838,0.00219480197142148,0.0705882352941176,0,2.35897435897436,0.00373255436546576,0.123076923076923,0,9.55254081781596,0.0151147797750253,0.322697416435557,0,844.826501501771,1.33675079351546,2.00560224089636,1.00056022408964
"정촌119안전센터",149,7.7741935483871,0.052175795626759,0.516129032258065,0,3.30084033613445,0.02215329084654,0.21344537815126,0,3.47692307692308,0.0233350542075374,0.61025641025641,0,14.5519569614446,0.0976641406808364,1.32694566660411,0,192.079057529142,1.28912119147075,2.58129983351514,1.00056022408964
"중앙119안전센터",34,7.16129032258065,0.210626185958254,1,0,3.57198879551821,0.10505849398583,0.364705882352941,0.00112044817927171,8.4974358974359,0.249924585218703,0.882051282051282,0,19.2307150155347,0.565609265162787,2.24162895927602,0.00112044817927171,57.1619741718718,1.68123453446682,3.24162895927602,1.05091783611708
"천전119안전센터",175,8.64516129032258,0.0494009216589862,0.935483870967742,0,4.14733893557423,0.0236990796318527,0.282352941176471,0,7.51794871794872,0.042959706959707,1,0,20.3104489438455,0.116059708250546,2.19206650402096,0,240.95834721586,1.37690484123348,3.53569854094068,1.14524745803898
"평거119안전센터",129,6.19354838709677,0.0480120030007502,0.645161290322581,0,4.03417366946779,0.0312726641044015,0.293557422969188,0,6.16923076923077,0.0478234943351222,0.661538461538462,0,16.3969528257953,0.127108161440274,1.28876006978474,0,192.12058255328,1.48930684149829,2.53276551810556,1.01521223874165
